	ceoname.value	company.value	companyLabel.xml:lang	companyLabel.value	ceonameLabel.xml:lang	ceonameLabel.value	starttime.value
183	http://www.wikidata.org/entity/Q321149	http://www.wikidata.org/entity/Q180855	en	Heineken	en	Freddy Heineken	1971-01-01T00:00:00Z
184	http://www.wikidata.org/entity/Q1666888	http://www.wikidata.org/entity/Q190464	en	HSBC	en	Stuart Gulliver	2011-01-01T00:00:00Z
185	http://www.wikidata.org/entity/Q1666888	http://www.wikidata.org/entity/Q190464	en	HSBC	en	Stuart Gulliver	2011-01-01T00:00:00Z
186	http://www.wikidata.org/entity/Q335910	http://www.wikidata.org/entity/Q190464	en	HSBC	en	Stephen Green, Baron Green of Hurstpierpoint	2003-01-01T00:00:00Z
187	http://www.wikidata.org/entity/Q335910	http://www.wikidata.org/entity/Q190464	en	HSBC	en	Stephen Green, Baron Green of Hurstpierpoint	2003-01-01T00:00:00Z
188	http://www.wikidata.org/entity/Q1229223	http://www.wikidata.org/entity/Q940689	en	Fiat S.p.A.	en	Sergio Marchionne	2004-06-01T00:00:00Z
189	http://www.wikidata.org/entity/Q359908	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	Lee Raymond	1999-01-01T00:00:00Z
190	http://www.wikidata.org/entity/Q359908	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	Lee Raymond	1999-01-01T00:00:00Z
191	http://www.wikidata.org/entity/Q331401	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	Rex Tillerson	2006-01-01T00:00:00Z
192	http://www.wikidata.org/entity/Q331401	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	Rex Tillerson	2006-01-01T00:00:00Z
193	http://www.wikidata.org/entity/Q1655624	http://www.wikidata.org/entity/Q206921	en	Pfizer	en	Ian Read	2010-12-05T00:00:00Z
194	http://www.wikidata.org/entity/Q1289900	http://www.wikidata.org/entity/Q247489	en	Merck & Co.	en	Kenneth Frazier	2011-01-01T00:00:00Z
195	http://www.wikidata.org/entity/Q1289900	http://www.wikidata.org/entity/Q247489	en	Merck & Co.	en	Kenneth Frazier	2011-01-01T00:00:00Z
196	http://www.wikidata.org/entity/Q1353736	http://www.wikidata.org/entity/Q327646	en	Enron	en	Jeffrey Skilling	2001-01-01T00:00:00Z
197	http://www.wikidata.org/entity/Q1353736	http://www.wikidata.org/entity/Q327646	en	Enron	en	Jeffrey Skilling	2001-01-01T00:00:00Z
198	http://www.wikidata.org/entity/Q335552	http://www.wikidata.org/entity/Q110778747	en	Block, Inc.	en	Jack Dorsey	2009-02-01T00:00:00Z
199	http://www.wikidata.org/entity/Q335552	http://www.wikidata.org/entity/Q110778747	en	Block, Inc.	en	Jack Dorsey	2009-02-01T00:00:00Z
200	http://www.wikidata.org/entity/Q1296276	http://www.wikidata.org/entity/Q115256652	en	Donnerwetter.de GmbH	en	Karsten Brandt	2001-01-01T00:00:00Z
201	http://www.wikidata.org/entity/Q321698	http://www.wikidata.org/entity/Q44294	en	Ford Motor Company	en	William Clay Ford	2001-10-01T00:00:00Z
202	http://www.wikidata.org/entity/Q348874	http://www.wikidata.org/entity/Q44294	en	Ford Motor Company	en	Alan Mulally	2006-09-01T00:00:00Z
203	http://www.wikidata.org/entity/Q355314	http://www.wikidata.org/entity/Q54173	en	General Electric	en	Jack Welch	1981-01-01T00:00:00Z
204	http://www.wikidata.org/entity/Q355314	http://www.wikidata.org/entity/Q54173	en	General Electric	en	Jack Welch	1981-01-01T00:00:00Z
205	http://www.wikidata.org/entity/Q1650162	http://www.wikidata.org/entity/Q715583	en	Costco	en	W. Craig Jelinek	2012-01-01T00:00:00Z
206	http://www.wikidata.org/entity/Q1521908	http://www.wikidata.org/entity/Q941127	en	Salesforce	en	Marc Benioff	1999-03-01T00:00:00Z
207	http://www.wikidata.org/entity/Q1521908	http://www.wikidata.org/entity/Q941127	en	Salesforce	en	Marc Benioff	1999-03-01T00:00:00Z
208	http://www.wikidata.org/entity/Q1229223	http://www.wikidata.org/entity/Q22243729	en	Ferrari N.V.	en	Sergio Marchionne	2016-05-01T00:00:00Z
209	http://www.wikidata.org/entity/Q1229223	http://www.wikidata.org/entity/Q22243729	en	Ferrari N.V.	en	Sergio Marchionne	2016-05-01T00:00:00Z
210	http://www.wikidata.org/entity/Q1356462	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	Anas Farouki	1924-01-01T00:00:00Z
211	http://www.wikidata.org/entity/Q1356462	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	Anas Farouki	1924-01-01T00:00:00Z
212	http://www.wikidata.org/entity/Q346081	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	Christophe de Margerie	2007-02-01T00:00:00Z
213	http://www.wikidata.org/entity/Q346081	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	Christophe de Margerie	2007-02-01T00:00:00Z
214	http://www.wikidata.org/entity/Q1582880	http://www.wikidata.org/entity/Q467752	en	Verizon Communications	en	Hans Vestberg	2018-08-01T00:00:00Z
215	http://www.wikidata.org/entity/Q1582880	http://www.wikidata.org/entity/Q467752	en	Verizon Communications	en	Hans Vestberg	2018-08-01T00:00:00Z
216	http://www.wikidata.org/entity/Q1527248	http://www.wikidata.org/entity/Q681189	en	Raiffeisen Switzerland	en	Gisel	2015-01-01T00:00:00Z
217	http://www.wikidata.org/entity/Q321125	http://www.wikidata.org/entity/Q1411292	en	Fidelity Investments	en	Abigail Johnson	2014-10-01T00:00:00Z
218	http://www.wikidata.org/entity/Q321125	http://www.wikidata.org/entity/Q1411292	en	Fidelity Investments	en	Abigail Johnson	2014-10-01T00:00:00Z
219	http://www.wikidata.org/entity/Q1520078	http://www.wikidata.org/entity/Q5072394	en	Channel Four Television Corporation	en	Michael Grade	1988-01-01T00:00:00Z
220	http://www.wikidata.org/entity/Q339450	http://www.wikidata.org/entity/Q485593	en	Red Hat	en	Matthew Szulik	1999-01-01T00:00:00Z
221	http://www.wikidata.org/entity/Q339450	http://www.wikidata.org/entity/Q485593	en	Red Hat	en	Matthew Szulik	1999-01-01T00:00:00Z
222	http://www.wikidata.org/entity/Q1630242	http://www.wikidata.org/entity/Q632240	en	Eli Lilly and Company	en	Randall L. Tobias	1993-01-01T00:00:00Z
223	http://www.wikidata.org/entity/Q3119209	http://www.wikidata.org/entity/Q223127	en	Logitech	en	Guerrino De Luca	1998-01-01T00:00:00Z
224	http://www.wikidata.org/entity/Q3119209	http://www.wikidata.org/entity/Q223127	en	Logitech	en	Guerrino De Luca	1998-01-01T00:00:00Z
225	http://www.wikidata.org/entity/Q4764630	http://www.wikidata.org/entity/Q5464048	en	Glitch, Inc.	en	Anil Dash	2016-12-01T00:00:00Z
226	http://www.wikidata.org/entity/Q3161134	http://www.wikidata.org/entity/Q58035402	en	Radio Corporation of America	en	James Harbord	1922-01-01T00:00:00Z
227	http://www.wikidata.org/entity/Q181162	http://www.wikidata.org/entity/Q2283	en	Microsoft	en	Steve Ballmer	2000-01-01T00:00:00Z
228	http://www.wikidata.org/entity/Q4952317	http://www.wikidata.org/entity/Q215363	en	Sveriges Television	en	Eva Hamilton	2006-01-01T00:00:00Z
229	http://www.wikidata.org/entity/Q4952317	http://www.wikidata.org/entity/Q215363	en	Sveriges Television	en	Eva Hamilton	2006-01-01T00:00:00Z
230	http://www.wikidata.org/entity/Q4943783	http://www.wikidata.org/entity/Q215363	en	Sveriges Television	en	Maria Curman	2000-01-01T00:00:00Z
231	http://www.wikidata.org/entity/Q4943783	http://www.wikidata.org/entity/Q215363	en	Sveriges Television	en	Maria Curman	2000-01-01T00:00:00Z
232	http://www.wikidata.org/entity/Q123692	http://www.wikidata.org/entity/Q694107	en	The Swatch Group	en	Nicolas Hayek	1986-01-01T00:00:00Z
233	http://www.wikidata.org/entity/Q5680808	http://www.wikidata.org/entity/Q1885456	en	VK	en	Vladimir Kiriyenko	2021-12-01T00:00:00Z
234	http://www.wikidata.org/entity/Q5897386	http://www.wikidata.org/entity/Q1418	en	Nokia	en	Kari Kairamo	1977-01-01T00:00:00Z
235	http://www.wikidata.org/entity/Q4919788	http://www.wikidata.org/entity/Q1418	en	Nokia	en	Björn Westerlund	1967-01-01T00:00:00Z
236	http://www.wikidata.org/entity/Q4582045	http://www.wikidata.org/entity/Q80788	en	DNB Bank	en	Rune Bjerke	2007-01-01T00:00:00Z
237	http://www.wikidata.org/entity/Q4582045	http://www.wikidata.org/entity/Q80788	en	DNB Bank	en	Rune Bjerke	2007-01-01T00:00:00Z
238	http://www.wikidata.org/entity/Q4764240	http://www.wikidata.org/entity/Q905049	en	Shire plc	en	Angus Russell	2008-01-01T00:00:00Z
239	http://www.wikidata.org/entity/Q4764240	http://www.wikidata.org/entity/Q905049	en	Shire plc	en	Angus Russell	2008-01-01T00:00:00Z
240	http://www.wikidata.org/entity/Q3109036	http://www.wikidata.org/entity/Q1603219	en	Kongsberg Våpenfabrikk	en	Ole Herman Johannes Krag	1880-01-01T00:00:00Z
241	http://www.wikidata.org/entity/Q4573854	http://www.wikidata.org/entity/Q1603219	en	Kongsberg Våpenfabrikk	en	Jens Landmark	1854-01-01T00:00:00Z
242	http://www.wikidata.org/entity/Q4772328	http://www.wikidata.org/entity/Q17021787	en	Thomas Agnew & Sons	en	Lord Anthony Crichton-Stuart	2013-01-01T00:00:00Z
243	http://www.wikidata.org/entity/Q168961	http://www.wikidata.org/entity/Q59158082	en	Charles Capital	en	Zdeněk Bakala	2004-01-01T00:00:00Z
244	http://www.wikidata.org/entity/Q168961	http://www.wikidata.org/entity/Q59158082	en	Charles Capital	en	Zdeněk Bakala	2004-01-01T00:00:00Z
245	http://www.wikidata.org/entity/Q5629910	http://www.wikidata.org/entity/Q52618	en	Ericsson	en	Börje Ekholm	2016-10-01T00:00:00Z
246	http://www.wikidata.org/entity/Q5783986	http://www.wikidata.org/entity/Q157675	en	Vattenfall	en	Magnus Hall	2014-01-01T00:00:00Z
247	http://www.wikidata.org/entity/Q5783986	http://www.wikidata.org/entity/Q157675	en	Vattenfall	en	Magnus Hall	2014-01-01T00:00:00Z
248	http://www.wikidata.org/entity/Q5608362	http://www.wikidata.org/entity/Q473953	en	Rehau Group	en	William Christensen	2018-01-01T00:00:00Z
249	http://www.wikidata.org/entity/Q4678914	http://www.wikidata.org/entity/Q638098	en	Royal Mail	en	Adam Crozier	2003-02-01T00:00:00Z
250	http://www.wikidata.org/entity/Q4678914	http://www.wikidata.org/entity/Q638098	en	Royal Mail	en	Adam Crozier	2003-02-01T00:00:00Z
251	http://www.wikidata.org/entity/Q4764675	http://www.wikidata.org/entity/Q680683	en	Leclanché	en	Anil Srivastava	2014-01-01T00:00:00Z
252	http://www.wikidata.org/entity/Q5693758	http://www.wikidata.org/entity/Q899010	en	Mylan	en	Heather Bresch	2012-01-01T00:00:00Z
253	http://www.wikidata.org/entity/Q4579886	http://www.wikidata.org/entity/Q1769959	en	Innovation Norway	en	Håkon Haugli	2019-05-15T00:00:00Z
254	http://www.wikidata.org/entity/Q4662637	http://www.wikidata.org/entity/Q2303478	en	Synopsys	en	Aart de Geus	1986-01-01T00:00:00Z
255	http://www.wikidata.org/entity/Q4662637	http://www.wikidata.org/entity/Q2303478	en	Synopsys	en	Aart de Geus	1986-01-01T00:00:00Z
256	http://www.wikidata.org/entity/Q4678914	http://www.wikidata.org/entity/Q3140604	en	ITV plc	en	Adam Crozier	2010-04-01T00:00:00Z
257	http://www.wikidata.org/entity/Q4678914	http://www.wikidata.org/entity/Q3140604	en	ITV plc	en	Adam Crozier	2010-04-01T00:00:00Z
258	http://www.wikidata.org/entity/Q3181095	http://www.wikidata.org/entity/Q190464	en	HSBC	en	John Bond	1993-01-01T00:00:00Z
259	http://www.wikidata.org/entity/Q3181095	http://www.wikidata.org/entity/Q190464	en	HSBC	en	John Bond	1993-01-01T00:00:00Z
260	http://www.wikidata.org/entity/Q3218882	http://www.wikidata.org/entity/Q219635	en	BlackRock	en	Larry Fink	1988-01-01T00:00:00Z
261	http://www.wikidata.org/entity/Q4786619	http://www.wikidata.org/entity/Q385426	en	Babcock International	en	Archie Bethel	2016-08-01T00:00:00Z
262	http://www.wikidata.org/entity/Q4727049	http://www.wikidata.org/entity/Q1471161	en	Imperial Brands	en	Alison Cooper	2010-05-01T00:00:00Z
263	http://www.wikidata.org/entity/Q4727049	http://www.wikidata.org/entity/Q1471161	en	Imperial Brands	en	Alison Cooper	2010-05-01T00:00:00Z
264	http://www.wikidata.org/entity/Q152871	http://www.wikidata.org/entity/Q1386924	en	FC Bayern München AG	en	Karl-Heinz Rummenigge	2002-01-01T00:00:00Z
265	http://www.wikidata.org/entity/Q152871	http://www.wikidata.org/entity/Q1386924	en	FC Bayern München AG	en	Karl-Heinz Rummenigge	2002-01-01T00:00:00Z
266	http://www.wikidata.org/entity/Q4940107	http://www.wikidata.org/entity/Q107061639		Q107061639	en	Agneta Borgenstierna	1991-01-01T00:00:00Z
267	http://www.wikidata.org/entity/Q4720254	http://www.wikidata.org/entity/Q44294	en	Ford Motor Company	en	Alexander Trotman, Baron Trotman	1993-11-01T00:00:00Z
268	http://www.wikidata.org/entity/Q4911038	http://www.wikidata.org/entity/Q3511946	en	T. Rowe Price	en	Bill Stromberg	2016-01-01T00:00:00Z
269	http://www.wikidata.org/entity/Q4911038	http://www.wikidata.org/entity/Q3511946	en	T. Rowe Price	en	Bill Stromberg	2016-01-01T00:00:00Z
270	http://www.wikidata.org/entity/Q4766724	http://www.wikidata.org/entity/Q5457357	en	FlandersBio	en	Ann Van Gysel	2008-06-01T00:00:00Z
271	http://www.wikidata.org/entity/Q123692	http://www.wikidata.org/entity/Q7552943	en	Société de Microélectronique et d'Horlogerie	en	Nicolas Hayek	1991-01-01T00:00:00Z
272	http://www.wikidata.org/entity/Q121831	http://www.wikidata.org/entity/Q7552943	en	Société de Microélectronique et d'Horlogerie	en	Ernst Thomke	1984-01-01T00:00:00Z
273	http://www.wikidata.org/entity/Q215284	http://www.wikidata.org/entity/Q30321616	en	Altaba	en	Jerry Yang	2007-01-01T00:00:00Z
274	http://www.wikidata.org/entity/Q3022141	http://www.wikidata.org/entity/Q109536010	en	Isomorphic Labs	en	Demis Hassabis	2021-11-01T00:00:00Z
275	http://www.wikidata.org/entity/Q3188815	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	Jules Mény	1928-01-01T00:00:00Z
276	http://www.wikidata.org/entity/Q3188815	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	Jules Mény	1928-01-01T00:00:00Z
277	http://www.wikidata.org/entity/Q3161046	http://www.wikidata.org/entity/Q155026	en	United Parcel Service	en	James E. Casey	1907-01-01T00:00:00Z
278	http://www.wikidata.org/entity/Q5645135	http://www.wikidata.org/entity/Q174769	en	United Airlines	en	Jeff Smisek	2012-01-01T00:00:00Z
279	http://www.wikidata.org/entity/Q144191	http://www.wikidata.org/entity/Q207770	en	Pirelli	en	Marco Tronchetti Provera	1986-01-01T00:00:00Z
280	http://www.wikidata.org/entity/Q4760627	http://www.wikidata.org/entity/Q5072394	en	Channel Four Television Corporation	en	Andy Duncan	2004-07-01T00:00:00Z
281	http://www.wikidata.org/entity/Q168961	http://www.wikidata.org/entity/Q59158024	en	Karbon Invest	en	Zdeněk Bakala	2005-01-01T00:00:00Z
282	http://www.wikidata.org/entity/Q168961	http://www.wikidata.org/entity/Q59158024	en	Karbon Invest	en	Zdeněk Bakala	2005-01-01T00:00:00Z
283	http://www.wikidata.org/entity/Q4684434	http://www.wikidata.org/entity/Q3488533	en	Société Nationale des Hydrocarbures	en	Adolphe Moudiki	1993-01-01T00:00:00Z
284	http://www.wikidata.org/entity/Q3108174	http://www.wikidata.org/entity/Q121767073		Q121767073	en	Giuseppe de Martino	2018-01-01T00:00:00Z
285	http://www.wikidata.org/entity/Q3165386	http://www.wikidata.org/entity/Q3059367	en	Etrimo	en	Jean-Florian Collin	1932-01-01T00:00:00Z
286	http://www.wikidata.org/entity/Q5826515	http://www.wikidata.org/entity/Q757164	en	Atlas Copco	en	Gunnar Jacobsson	1909-01-01T00:00:00Z
287	http://www.wikidata.org/entity/Q5826515	http://www.wikidata.org/entity/Q757164	en	Atlas Copco	en	Gunnar Jacobsson	1909-01-01T00:00:00Z
288	http://www.wikidata.org/entity/Q5746220	http://www.wikidata.org/entity/Q757164	en	Atlas Copco	en	Edvard Fränckel	1873-01-01T00:00:00Z
289	http://www.wikidata.org/entity/Q5746220	http://www.wikidata.org/entity/Q757164	en	Atlas Copco	en	Edvard Fränckel	1873-01-01T00:00:00Z
290	http://www.wikidata.org/entity/Q156797	http://www.wikidata.org/entity/Q10680526	en	Stockholm Independent Bank	en	Knut Agathon Wallenberg	1886-01-01T00:00:00Z
291	http://www.wikidata.org/entity/Q5726490	http://www.wikidata.org/entity/Q54075	en	SSAB	en	Olof Faxander	2006-01-01T00:00:00Z
292	http://www.wikidata.org/entity/Q5726490	http://www.wikidata.org/entity/Q54075	en	SSAB	en	Olof Faxander	2006-01-01T00:00:00Z
293	http://www.wikidata.org/entity/Q4578922	http://www.wikidata.org/entity/Q190238	en	Norwegian Broadcasting Corporation	en	Hans-Tore Bjerkaas	2007-01-01T00:00:00Z
294	http://www.wikidata.org/entity/Q5650197	http://www.wikidata.org/entity/Q190238	en	Norwegian Broadcasting Corporation	en	Hans Jacob Ustvedt	1962-01-01T00:00:00Z
295	http://www.wikidata.org/entity/Q4580251	http://www.wikidata.org/entity/Q190238	en	Norwegian Broadcasting Corporation	en	Kaare Fostervoll	1948-01-01T00:00:00Z
296	http://www.wikidata.org/entity/Q3157310	http://www.wikidata.org/entity/Q5579979	en	Golden Wonder	en	Jack Rowell	1988-01-01T00:00:00Z
297	http://www.wikidata.org/entity/Q2622748	http://www.wikidata.org/entity/Q11463	en	Adobe	en	Shantanu Narayen	2007-12-01T00:00:00Z
298	http://www.wikidata.org/entity/Q2622748	http://www.wikidata.org/entity/Q11463	en	Adobe	en	Shantanu Narayen	2007-12-01T00:00:00Z
299	http://www.wikidata.org/entity/Q2474757	http://www.wikidata.org/entity/Q12857502	en	Mondelez International	en	Dirk Van de Put	2017-11-01T00:00:00Z
300	http://www.wikidata.org/entity/Q2474757	http://www.wikidata.org/entity/Q12857502	en	Mondelez International	en	Dirk Van de Put	2018-04-01T00:00:00Z
301	http://www.wikidata.org/entity/Q782805	http://www.wikidata.org/entity/Q37156	en	IBM	en	Samuel J. Palmisano	2002-01-01T00:00:00Z
302	http://www.wikidata.org/entity/Q782805	http://www.wikidata.org/entity/Q37156	en	IBM	en	Samuel J. Palmisano	2002-01-01T00:00:00Z
303	http://www.wikidata.org/entity/Q4963341	http://www.wikidata.org/entity/Q63327	en	Airbnb	en	Brian Chesky	2008-01-01T00:00:00Z
304	http://www.wikidata.org/entity/Q4963341	http://www.wikidata.org/entity/Q63327	en	Airbnb	en	Brian Chesky	2008-01-01T00:00:00Z
305	http://www.wikidata.org/entity/Q2591064	http://www.wikidata.org/entity/Q168238	en	OMV	en	Wolfgang Ruttenstorfer	2001-01-01T00:00:00Z
306	http://www.wikidata.org/entity/Q4957609	http://www.wikidata.org/entity/Q215363	en	Sveriges Television	en	Christina Jutterström	2001-08-15T00:00:00Z
307	http://www.wikidata.org/entity/Q4957609	http://www.wikidata.org/entity/Q215363	en	Sveriges Television	en	Christina Jutterström	2001-08-15T00:00:00Z
308	http://www.wikidata.org/entity/Q4980554	http://www.wikidata.org/entity/Q215363	en	Sveriges Television	en	Hanna Stjärne	2015-01-15T00:00:00Z
309	http://www.wikidata.org/entity/Q4980554	http://www.wikidata.org/entity/Q215363	en	Sveriges Television	en	Hanna Stjärne	2015-01-15T00:00:00Z
310	http://www.wikidata.org/entity/Q2531462	http://www.wikidata.org/entity/Q234021	en	Robert Bosch	en	Volkmar Denner	2012-01-01T00:00:00Z
311	http://www.wikidata.org/entity/Q2639829	http://www.wikidata.org/entity/Q685926	en	Hornbach	en	Albrecht Hornbach	1998-01-01T00:00:00Z
312	http://www.wikidata.org/entity/Q5106728	http://www.wikidata.org/entity/Q919646	en	British Land	en	Chris Grigg	2009-01-01T00:00:00Z
313	http://www.wikidata.org/entity/Q5106728	http://www.wikidata.org/entity/Q919646	en	British Land	en	Chris Grigg	2009-01-01T00:00:00Z
314	http://www.wikidata.org/entity/Q5075119	http://www.wikidata.org/entity/Q604924	en	SRI International	en	Charles Anderson	1968-01-01T00:00:00Z
315	http://www.wikidata.org/entity/Q743276	http://www.wikidata.org/entity/Q110518313	en	Tonino Lamborghini Spa	en	Ferruccio Lamborghini	2016-01-01T00:00:00Z
316	http://www.wikidata.org/entity/Q743276	http://www.wikidata.org/entity/Q110518313	en	Tonino Lamborghini Spa	en	Ferruccio Lamborghini	2016-01-01T00:00:00Z
317	http://www.wikidata.org/entity/Q926972	http://www.wikidata.org/entity/Q312	en	Apple	en	Michael Scott	1977-01-01T00:00:00Z
318	http://www.wikidata.org/entity/Q926972	http://www.wikidata.org/entity/Q312	en	Apple	en	Michael Scott	1977-01-01T00:00:00Z
319	http://www.wikidata.org/entity/Q5075079	http://www.wikidata.org/entity/Q3140604	en	ITV plc	en	Charles Allen	2004-01-01T00:00:00Z
320	http://www.wikidata.org/entity/Q5075079	http://www.wikidata.org/entity/Q3140604	en	ITV plc	en	Charles Allen	2004-01-01T00:00:00Z
321	http://www.wikidata.org/entity/Q5045423	http://www.wikidata.org/entity/Q3140604	en	ITV plc	en	Carolyn McCall	2018-01-01T00:00:00Z
322	http://www.wikidata.org/entity/Q5045423	http://www.wikidata.org/entity/Q3140604	en	ITV plc	en	Carolyn McCall	2018-01-01T00:00:00Z
323	http://www.wikidata.org/entity/Q727953	http://www.wikidata.org/entity/Q7414	en	The Walt Disney Company	en	Michael Eisner	1984-01-01T00:00:00Z
324	http://www.wikidata.org/entity/Q825590	http://www.wikidata.org/entity/Q29637	en	Škoda Auto	en	Bernhard Maier	2015-11-01T00:00:00Z
325	http://www.wikidata.org/entity/Q825590	http://www.wikidata.org/entity/Q29637	en	Škoda Auto	en	Bernhard Maier	2015-11-01T00:00:00Z
