	subsidiaryname.value	company.value	companyLabel.xml:lang	companyLabel.value	subsidiarynameLabel.xml:lang	subsidiarynameLabel.value	starttime.value
989	http://www.wikidata.org/entity/Q23757398	http://www.wikidata.org/entity/Q58035402	en	Radio Corporation of America	en	WDY	1921-09-19T00:00:00Z
990	http://www.wikidata.org/entity/Q22132803	http://www.wikidata.org/entity/Q11969131	en	Nettbuss Sogn Billag	en	Nettbuss Hallingdal Billag	2002-06-01T00:00:00Z
991	http://www.wikidata.org/entity/Q25426070	http://www.wikidata.org/entity/Q12000054	en	Setesdal Bilruter	en	Høvågruta	2002-12-01T00:00:00Z
992	http://www.wikidata.org/entity/Q25426064	http://www.wikidata.org/entity/Q12000054	en	Setesdal Bilruter	en	Birkeland Busser	2008-01-01T00:00:00Z
993	http://www.wikidata.org/entity/Q25433914	http://www.wikidata.org/entity/Q7849186	en	Connect Bus Trønderbilene	en	Gauldal-Østerdal Buss	2011-01-01T00:00:00Z
994	http://www.wikidata.org/entity/Q28979019	http://www.wikidata.org/entity/Q963101	en	Tata Steel	en	Tata Steel IJmuiden	2007-01-01T00:00:00Z
995	http://www.wikidata.org/entity/Q28979019	http://www.wikidata.org/entity/Q963101	en	Tata Steel	en	Tata Steel IJmuiden	2007-01-01T00:00:00Z
996	http://www.wikidata.org/entity/Q28979019	http://www.wikidata.org/entity/Q112193556	en	Tata Steel Netherlands	en	Tata Steel IJmuiden	2021-01-01T00:00:00Z
997	http://www.wikidata.org/entity/Q28922845	http://www.wikidata.org/entity/Q24282966	en	Moneta Money Bank	en	Moneta Stavební Spořitelna	2020-01-01T00:00:00Z
998	http://www.wikidata.org/entity/Q28922845	http://www.wikidata.org/entity/Q24282966	en	Moneta Money Bank	en	Moneta Stavební Spořitelna	2020-01-01T00:00:00Z
999	http://www.wikidata.org/entity/Q21880729	http://www.wikidata.org/entity/Q4923294	en	GMM Grammy	en	GDH 559	2016-01-05T00:00:00Z
1000	http://www.wikidata.org/entity/Q21880729	http://www.wikidata.org/entity/Q4923294	en	GMM Grammy	en	GDH 559	2016-01-05T00:00:00Z
1001	http://www.wikidata.org/entity/Q28962979	http://www.wikidata.org/entity/Q125896607	en	Tescoma Invest	en	Tescoma	2013-01-18T00:00:00Z
1002	http://www.wikidata.org/entity/Q28970253	http://www.wikidata.org/entity/Q304944	en	České dráhy	en	ČD - Telematika	2018-12-31T00:00:00Z
1003	http://www.wikidata.org/entity/Q28970253	http://www.wikidata.org/entity/Q304944	en	České dráhy	en	ČD - Telematika	2018-12-31T00:00:00Z
1004	http://www.wikidata.org/entity/Q28970225	http://www.wikidata.org/entity/Q304944	en	České dráhy	en	Výzkumný Ústav Železniční	2015-12-31T00:00:00Z
1005	http://www.wikidata.org/entity/Q28970225	http://www.wikidata.org/entity/Q304944	en	České dráhy	en	Výzkumný Ústav Železniční	2015-12-31T00:00:00Z
1006	http://www.wikidata.org/entity/Q21278781	http://www.wikidata.org/entity/Q52618	en	Ericsson	en	Marconi Corporation plc	2006-01-23T00:00:00Z
1007	http://www.wikidata.org/entity/Q21484379	http://www.wikidata.org/entity/Q107074885	en	Warner Bros. Discovery	en	Eurosport	1989-02-05T00:00:00Z
1008	http://www.wikidata.org/entity/Q21484379	http://www.wikidata.org/entity/Q107074885	en	Warner Bros. Discovery	en	Eurosport	1989-02-05T00:00:00Z
1009	http://www.wikidata.org/entity/Q21349378	http://www.wikidata.org/entity/Q1979720	en	PPF Group	en	PPF Banka	2016-12-31T00:00:00Z
1010	http://www.wikidata.org/entity/Q21349378	http://www.wikidata.org/entity/Q1979720	en	PPF Group	en	PPF Banka	2016-12-31T00:00:00Z
1011	http://www.wikidata.org/entity/Q28472588	http://www.wikidata.org/entity/Q2003025	en	Novomatic	en	RSV Beteiligungs	2016-12-31T00:00:00Z
1012	http://www.wikidata.org/entity/Q28494638	http://www.wikidata.org/entity/Q3339193	en	Altice Média	en	RMC Sport	2016-01-01T00:00:00Z
1013	http://www.wikidata.org/entity/Q25840806	http://www.wikidata.org/entity/Q7051182	en	Connect Bus Norge	en	Firda Billag Buss	2013-01-01T00:00:00Z
1014	http://www.wikidata.org/entity/Q28454378	http://www.wikidata.org/entity/Q14594782	en	SUSE	en	Rancher Labs	2020-12-01T00:00:00Z
1015	http://www.wikidata.org/entity/Q24037875	http://www.wikidata.org/entity/Q24037896	en	UK Oil & Gas Investments	en	Northern Petroleum (GB)	2014-10-17T00:00:00Z
1016	http://www.wikidata.org/entity/Q24035651	http://www.wikidata.org/entity/Q857063	en	Citibank	en	Vidacos Nominees	2016-05-08T00:00:00Z
1017	http://www.wikidata.org/entity/Q24035626	http://www.wikidata.org/entity/Q24035629	en	FIL Investments International	en	FIL Investment Services (UK) Limited	2016-05-08T00:00:00Z
1018	http://www.wikidata.org/entity/Q28416167	http://www.wikidata.org/entity/Q5714244	en	Hengan International	en	Qinqin Foods	2008-01-01T00:00:00Z
1019	http://www.wikidata.org/entity/Q24084562	http://www.wikidata.org/entity/Q44294	en	Ford Motor Company	en	Ford Motor Ibérica	1929-01-01T00:00:00Z
1020	http://www.wikidata.org/entity/Q24869193	http://www.wikidata.org/entity/Q1368019	en	Citizen Watch	en	Citizen Watch Manufacturing Co.,Ltd.	2021-03-31T00:00:00Z
1021	http://www.wikidata.org/entity/Q24869193	http://www.wikidata.org/entity/Q1368019	en	Citizen Watch	en	Citizen Watch Manufacturing Co.,Ltd.	2021-03-31T00:00:00Z
1022	http://www.wikidata.org/entity/Q28721029	http://www.wikidata.org/entity/Q1053610	en	Alma Media	en	Alma Talent	2016-01-01T00:00:00Z
1023	http://www.wikidata.org/entity/Q26721612	http://www.wikidata.org/entity/Q1794959	en	Kwizda	en	Büsscher & Hoffmann	1959-01-01T00:00:00Z
1024	http://www.wikidata.org/entity/Q29123878	http://www.wikidata.org/entity/Q833986	en	Takata Corporation	en	Takata AG	2012-01-01T00:00:00Z
1025	http://www.wikidata.org/entity/Q29123878	http://www.wikidata.org/entity/Q833986	en	Takata Corporation	en	Takata AG	2012-01-01T00:00:00Z
1026	http://www.wikidata.org/entity/Q28668498	http://www.wikidata.org/entity/Q910379	en	Leonardo	en	AnsaldoBreda	2001-01-01T00:00:00Z
1027	http://www.wikidata.org/entity/Q28668498	http://www.wikidata.org/entity/Q910379	en	Leonardo	en	AnsaldoBreda	2001-01-01T00:00:00Z
1028	http://www.wikidata.org/entity/Q28653509	http://www.wikidata.org/entity/Q28259711	en	Togmateriell	en	Norske tog	2017-01-01T00:00:00Z
1029	http://www.wikidata.org/entity/Q29123981	http://www.wikidata.org/entity/Q380	en	Meta Platforms	en	Facebook (Israel)	2004-01-01T00:00:00Z
1030	http://www.wikidata.org/entity/Q27478566	http://www.wikidata.org/entity/Q4581905	en	Telemark Bilruter	en	Telemark Bilruter Buss	1998-01-01T00:00:00Z
1031	http://www.wikidata.org/entity/Q27058674	http://www.wikidata.org/entity/Q3138458	en	Shagang Group	en	Dongbei Special Steel	2017-01-01T00:00:00Z
1032	http://www.wikidata.org/entity/Q27048804	http://www.wikidata.org/entity/Q2544479	en	Watco Companies	en	Kanawha River Railroad	2016-01-01T00:00:00Z
1033	http://www.wikidata.org/entity/Q27070331	http://www.wikidata.org/entity/Q113046195	en	Shenzhen Zhixin New Information Technology	en	Honor	2020-01-01T00:00:00Z
1034	http://www.wikidata.org/entity/Q27070331	http://www.wikidata.org/entity/Q113046195	en	Shenzhen Zhixin New Information Technology	en	Honor	2020-01-01T00:00:00Z
1035	http://www.wikidata.org/entity/Q27070331	http://www.wikidata.org/entity/Q15929999	en	Huawei Device	en	Honor	2013-01-01T00:00:00Z
1036	http://www.wikidata.org/entity/Q27070331	http://www.wikidata.org/entity/Q15929999	en	Huawei Device	en	Honor	2013-01-01T00:00:00Z
1037	http://www.wikidata.org/entity/Q30258571	http://www.wikidata.org/entity/Q15123994	en	Finitrading	en	Kovárna VIVA	2018-01-01T00:00:00Z
1038	http://www.wikidata.org/entity/Q30258571	http://www.wikidata.org/entity/Q15123994	en	Finitrading	en	Kovárna VIVA	2018-01-01T00:00:00Z
1039	http://www.wikidata.org/entity/Q30056820	http://www.wikidata.org/entity/Q60053872	en	Fintraffic	en	Fintraffic Air Navigation Services	2019-01-01T00:00:00Z
1040	http://www.wikidata.org/entity/Q30259263	http://www.wikidata.org/entity/Q98398585	en	Vy Mobility	en	Go Mobile	2019-10-01T00:00:00Z
1041	http://www.wikidata.org/entity/Q30005371	http://www.wikidata.org/entity/Q28549001	en	Letiště Praha	en	Czech Airlines Technics	2018-01-01T00:00:00Z
1042	http://www.wikidata.org/entity/Q30005371	http://www.wikidata.org/entity/Q28549001	en	Letiště Praha	en	Czech Airlines Technics	2018-01-01T00:00:00Z
1043	http://www.wikidata.org/entity/Q30258957	http://www.wikidata.org/entity/Q56650721	en	PLATUS CZ	en	Safina	2015-10-19T00:00:00Z
1044	http://www.wikidata.org/entity/Q30258957	http://www.wikidata.org/entity/Q56650721	en	PLATUS CZ	en	Safina	2015-10-19T00:00:00Z
1045	http://www.wikidata.org/entity/Q16635462	http://www.wikidata.org/entity/Q4418404	en	Cordiant	en	Volzhsky synthetic fiber plant	2020-01-24T00:00:00Z
1046	http://www.wikidata.org/entity/Q16635462	http://www.wikidata.org/entity/Q4418404	en	Cordiant	en	Volzhsky synthetic fiber plant	2020-01-24T00:00:00Z
1047	http://www.wikidata.org/entity/Q16983052	http://www.wikidata.org/entity/Q113488982	en	Saturn Satellite Networks	en	NovaWurks	2019-09-09T00:00:00Z
1048	http://www.wikidata.org/entity/Q16980223	http://www.wikidata.org/entity/Q2544479	en	Watco Companies	en	Blue Ridge Southern Railroad	2014-01-01T00:00:00Z
1049	http://www.wikidata.org/entity/Q19716893	http://www.wikidata.org/entity/Q14289857	en	News Corp	en	Storyful	2013-12-20T00:00:00Z
1050	http://www.wikidata.org/entity/Q19716893	http://www.wikidata.org/entity/Q14289857	en	News Corp	en	Storyful	2013-12-20T00:00:00Z
1051	http://www.wikidata.org/entity/Q16635462	http://www.wikidata.org/entity/Q899012	en	Sibur	en	Volzhsky synthetic fiber plant	2000-01-01T00:00:00Z
1052	http://www.wikidata.org/entity/Q19724671	http://www.wikidata.org/entity/Q1043395	en	Carlson	en	Radisson Hotel Group	1962-01-01T00:00:00Z
1053	http://www.wikidata.org/entity/Q19724671	http://www.wikidata.org/entity/Q1043395	en	Carlson	en	Radisson Hotel Group	1962-01-01T00:00:00Z
1054	http://www.wikidata.org/entity/Q22340637	http://www.wikidata.org/entity/Q22340617		Q22340617		Q22340637	2000-02-01T00:00:00Z
1055	http://www.wikidata.org/entity/Q22340637	http://www.wikidata.org/entity/Q22340617		Q22340617		Q22340637	2000-02-01T00:00:00Z
1056	http://www.wikidata.org/entity/Q22671529	http://www.wikidata.org/entity/Q119400490	en	Deutsche Hefewerke	en	Bast	1970-01-01T00:00:00Z
1057	http://www.wikidata.org/entity/Q16982403	http://www.wikidata.org/entity/Q7273365	en	R.J. Corman Railroad Group	en	Nashville and Eastern Railroad	20218-11-05T00:00:00Z
1058	http://www.wikidata.org/entity/Q16983337	http://www.wikidata.org/entity/Q54978066	en	ROBE lighting	en	Avolites	2023-07-06T00:00:00Z
1059	http://www.wikidata.org/entity/Q16983337	http://www.wikidata.org/entity/Q54978066	en	ROBE lighting	en	Avolites	2023-07-06T00:00:00Z
1060	http://www.wikidata.org/entity/Q30338331	http://www.wikidata.org/entity/Q38589917	en	DowDuPont	en	DuPont (United Kingdom)	2017-09-01T00:00:00Z
1061	http://www.wikidata.org/entity/Q30272275	http://www.wikidata.org/entity/Q30716593	en	Joyson Electronics	en	Key Safety Systems	2016-02-01T00:00:00Z
1062	http://www.wikidata.org/entity/Q30298072	http://www.wikidata.org/entity/Q114658539	en	Shield AI	en	Heron Systems	2021-07-01T00:00:00Z
1063	http://www.wikidata.org/entity/Q30285138	http://www.wikidata.org/entity/Q1497807	en	Ramboll	en	Ramboll Finland	2003-01-01T00:00:00Z
1064	http://www.wikidata.org/entity/Q30291600	http://www.wikidata.org/entity/Q126477716	en	SisalPay	en	PluService	2020-01-01T00:00:00Z
1065	http://www.wikidata.org/entity/Q30291600	http://www.wikidata.org/entity/Q126477716	en	SisalPay	en	PluService	2020-01-01T00:00:00Z
1066	http://www.wikidata.org/entity/Q30291600	http://www.wikidata.org/entity/Q123080199	en	Mooney	en	PluService	2020-01-01T00:00:00Z
1067	http://www.wikidata.org/entity/Q30291600	http://www.wikidata.org/entity/Q123080199	en	Mooney	en	PluService	2020-01-01T00:00:00Z
1068	http://www.wikidata.org/entity/Q30639573	http://www.wikidata.org/entity/Q2944238	en	Cengage Group	en	InfoSec Institute	2022-01-01T00:00:00Z
1069	http://www.wikidata.org/entity/Q30888319	http://www.wikidata.org/entity/Q2562433	en	Volgograd Tractor Factory	en	Frolovo steel mill	http://www.wikidata.org/.well-known/genid/cf271a829e4347747033f907a4ad3d21
1070	http://www.wikidata.org/entity/Q30879075	http://www.wikidata.org/entity/Q30263299	en	Mekhanobr Appliances		Q30879075	1946-01-01T00:00:00Z
1071	http://www.wikidata.org/entity/Q31088330	http://www.wikidata.org/entity/Q2625965	en	Valio	en	Valio Aimo	2021-01-01T00:00:00Z
1072	http://www.wikidata.org/entity/Q31088330	http://www.wikidata.org/entity/Q2625965	en	Valio	en	Valio Aimo	2021-01-01T00:00:00Z
1073	http://www.wikidata.org/entity/Q30944709	http://www.wikidata.org/entity/Q24836492	en	East Money Information	en	Eastmoney Securities	2015-01-01T00:00:00Z
1074	http://www.wikidata.org/entity/Q34769853	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	fioulmarket	2012-08-01T00:00:00Z
1075	http://www.wikidata.org/entity/Q34769853	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	fioulmarket	2012-08-01T00:00:00Z
1076	http://www.wikidata.org/entity/Q43894915	http://www.wikidata.org/entity/Q1799825	en	Lactalis	en	Dukat (Croatia)	2007-07-18T00:00:00Z
1077	http://www.wikidata.org/entity/Q43305370	http://www.wikidata.org/entity/Q2527941	en	Hisense	en	TVS REGZA	2018-01-01T00:00:00Z
1078	http://www.wikidata.org/entity/Q43305370	http://www.wikidata.org/entity/Q2527941	en	Hisense	en	TVS REGZA	2018-01-01T00:00:00Z
1079	http://www.wikidata.org/entity/Q43895961	http://www.wikidata.org/entity/Q107512676	en	Brooks/Cole Publishing	en	MacKichan Software	1993-01-01T00:00:00Z
1080	http://www.wikidata.org/entity/Q30295863	http://www.wikidata.org/entity/Q30255965	en	AAC Clyde Space	en	AAC Omnisys	2021-01-01T00:00:00Z
1081	http://www.wikidata.org/entity/Q31191001	http://www.wikidata.org/entity/Q25245404	en	United Group	en	NOVA Broadcasting Group	2021-01-01T00:00:00Z
1082	http://www.wikidata.org/entity/Q31191001	http://www.wikidata.org/entity/Q25245404	en	United Group	en	NOVA Broadcasting Group	2021-01-01T00:00:00Z
1083	http://www.wikidata.org/entity/Q47120065	http://www.wikidata.org/entity/Q47120756	en	Yandex N.V.	en	LLC Yandex	2000-01-01T00:00:00Z
1084	http://www.wikidata.org/entity/Q47120065	http://www.wikidata.org/entity/Q47120756	en	Yandex N.V.	en	LLC Yandex	2000-01-01T00:00:00Z
1085	http://www.wikidata.org/entity/Q48800487	http://www.wikidata.org/entity/Q650467	en	Wind Telecomunicazioni	en	Infostrada	2002-01-01T00:00:00Z
1086	http://www.wikidata.org/entity/Q48800487	http://www.wikidata.org/entity/Q650467	en	Wind Telecomunicazioni	en	Infostrada	2002-01-01T00:00:00Z
1087	http://www.wikidata.org/entity/Q47537748	http://www.wikidata.org/entity/Q397347	en	Agrokor	en	Diamond	2015-01-01T00:00:00Z
1088	http://www.wikidata.org/entity/Q47537748	http://www.wikidata.org/entity/Q397347	en	Agrokor	en	Diamond	2015-01-01T00:00:00Z
1089	http://www.wikidata.org/entity/Q49107945	http://www.wikidata.org/entity/Q5259947	en	Deodeo	en	Best Denki (Taiwan)	1989-06-01T00:00:00Z
1090	http://www.wikidata.org/entity/Q49960796	http://www.wikidata.org/entity/Q103250176	en	Union des Fabriques Belges de Textiles Artificiels	en	Fabelta - Zwijnaarde NV	1942-01-01T00:00:00Z
1091	http://www.wikidata.org/entity/Q52410688	http://www.wikidata.org/entity/Q380	en	Meta Platforms	en	WhatsApp LLC	2014-01-01T00:00:00Z
1092	http://www.wikidata.org/entity/Q54975256	http://www.wikidata.org/entity/Q106912564	en	Skupina	en	Glomex MS	2018-01-16T00:00:00Z
1093	http://www.wikidata.org/entity/Q54569524	http://www.wikidata.org/entity/Q1939632	en	Swift Engineering	en	Swift Xi Inc.	2018-04-13T00:00:00Z
1094	http://www.wikidata.org/entity/Q54569524	http://www.wikidata.org/entity/Q1939632	en	Swift Engineering	en	Swift Xi Inc.	2018-04-13T00:00:00Z
1095	http://www.wikidata.org/entity/Q54958728	http://www.wikidata.org/entity/Q4778915	en	Cloudflare	en	Area 1 Security	2022-02-23T00:00:00Z
1096	http://www.wikidata.org/entity/Q56162872	http://www.wikidata.org/entity/Q56087556	en	Shanxi Taigang Stainless Steel Co., Ltd.	en	Shanxi New Linfen Iron and Steel Co., Ltd.	1998-01-01T00:00:00Z
1097	http://www.wikidata.org/entity/Q56085846	http://www.wikidata.org/entity/Q45252891	en	Mall Group	en	Netretail Holding	2016-01-01T00:00:00Z
1098	http://www.wikidata.org/entity/Q56085846	http://www.wikidata.org/entity/Q45252891	en	Mall Group	en	Netretail Holding	2016-01-01T00:00:00Z
1099	http://www.wikidata.org/entity/Q56042527	http://www.wikidata.org/entity/Q1756332	en	Simon & Schuster	en	Kangaroo Press	1997-01-01T00:00:00Z
1100	http://www.wikidata.org/entity/Q56064242	http://www.wikidata.org/entity/Q552969	en	Corsair Gaming	en	Elgato	2018-01-01T00:00:00Z
1101	http://www.wikidata.org/entity/Q56064242	http://www.wikidata.org/entity/Q552969	en	Corsair Gaming	en	Elgato	2018-01-01T00:00:00Z
1102	http://www.wikidata.org/entity/Q58825985	http://www.wikidata.org/entity/Q58821400	en	N.V. Philips Phonografische Industrie	en	Phonogram Tongesellschaft mbH	1968-12-28T00:00:00Z
1103	http://www.wikidata.org/entity/Q58822219	http://www.wikidata.org/entity/Q58821400	en	N.V. Philips Phonografische Industrie	en	Philips Records Ltd.	1959-05-01T00:00:00Z
1104	http://www.wikidata.org/entity/Q58821400	http://www.wikidata.org/entity/Q170416	en	Koninklijke Philips NV	en	N.V. Philips Phonografische Industrie	1950-09-01T00:00:00Z
1105	http://www.wikidata.org/entity/Q58821400	http://www.wikidata.org/entity/Q170416	en	Koninklijke Philips NV	en	N.V. Philips Phonografische Industrie	1950-09-01T00:00:00Z
1106	http://www.wikidata.org/entity/Q59148098	http://www.wikidata.org/entity/Q792617	en	Axpo Holding	en	Urbasolar	2019-01-01T00:00:00Z
1107	http://www.wikidata.org/entity/Q55698148	http://www.wikidata.org/entity/Q10876765	en	China Railway No.2 Engineering Group Co., Ltd.	en	China Railway Hi-tech Industry Corporation	2017-12-31T00:00:00Z
1108	http://www.wikidata.org/entity/Q56398863	http://www.wikidata.org/entity/Q1329236	en	Finlayson	en	Forssa-yhtiö	1934-01-01T00:00:00Z
1109	http://www.wikidata.org/entity/Q56398863	http://www.wikidata.org/entity/Q1329236	en	Finlayson	en	Forssa-yhtiö	1934-01-01T00:00:00Z
1110	http://www.wikidata.org/entity/Q56404472	http://www.wikidata.org/entity/Q10438181	en	Byggma	en	Forestia	2006-01-01T00:00:00Z
1111	http://www.wikidata.org/entity/Q58409353	http://www.wikidata.org/entity/Q336735	en	ČEZ Group	en	CEZ Razpredelenie Bulgaria	2017-12-31T00:00:00Z
1112	http://www.wikidata.org/entity/Q58409353	http://www.wikidata.org/entity/Q336735	en	ČEZ Group	en	CEZ Razpredelenie Bulgaria	2017-12-31T00:00:00Z
1113	http://www.wikidata.org/entity/Q56683055	http://www.wikidata.org/entity/Q14459877	en	TBI	en	Alfen	1971-01-01T00:00:00Z
1114	http://www.wikidata.org/entity/Q58605722	http://www.wikidata.org/entity/Q15123994	en	Finitrading	en	BOHEMIA RINGS s.r.o.	2018-01-01T00:00:00Z
1115	http://www.wikidata.org/entity/Q58605722	http://www.wikidata.org/entity/Q15123994	en	Finitrading	en	BOHEMIA RINGS s.r.o.	2018-01-01T00:00:00Z
1116	http://www.wikidata.org/entity/Q58801501	http://www.wikidata.org/entity/Q19864069	en	American Broadcasting-Paramount Theatres, Inc.	en	Am-Par Record Corp.	1955-01-01T00:00:00Z
1117	http://www.wikidata.org/entity/Q57167117	http://www.wikidata.org/entity/Q7000460	en	Vy Buss	en	Nettbuss Sverige	2002-01-01T00:00:00Z
1118	http://www.wikidata.org/entity/Q61906334	http://www.wikidata.org/entity/Q979615	en	China Railway Group Limited	en	China Railway Baoji Bridge Group	2007-01-01T00:00:00Z
1119	http://www.wikidata.org/entity/Q61906334	http://www.wikidata.org/entity/Q979615	en	China Railway Group Limited	en	China Railway Baoji Bridge Group	2007-01-01T00:00:00Z
1120	http://www.wikidata.org/entity/Q61906334	http://www.wikidata.org/entity/Q55698148	en	China Railway Hi-tech Industry Corporation	en	China Railway Baoji Bridge Group	2017-01-01T00:00:00Z
1121	http://www.wikidata.org/entity/Q61906334	http://www.wikidata.org/entity/Q55698148	en	China Railway Hi-tech Industry Corporation	en	China Railway Baoji Bridge Group	2017-01-01T00:00:00Z
1122	http://www.wikidata.org/entity/Q61906433	http://www.wikidata.org/entity/Q10876765	en	China Railway No.2 Engineering Group Co., Ltd.	en	China Railway Erju (Joint-Stock)	1999-01-01T00:00:00Z
