	acronymId.type	acronymId.value	starttime.datatype	starttime.type	starttime.value	company.type	company.value	companyLabel.xml:lang	companyLabel.type	companyLabel.value	acronym.xml:lang	acronym.type	acronym.value	endtime.datatype	endtime.type	endtime.value
362	uri	http://www.wikidata.org/entity/statement/Q502940-e7674e93-403a-85eb-6c80-29725e5fc631				uri	http://www.wikidata.org/entity/Q502940	en	literal	General Dynamics	en	literal	GD			
363	uri	http://www.wikidata.org/entity/statement/Q117088298-55501652-4ab5-7dad-207c-9bd238248253				uri	http://www.wikidata.org/entity/Q117088298	en	literal	Duffy's Shakes & Supplements	en	literal	Duffy's			
364	uri	http://www.wikidata.org/entity/statement/Q117088298-55501652-4ab5-7dad-207c-9bd238248253				uri	http://www.wikidata.org/entity/Q117088298	en	literal	Duffy's Shakes & Supplements	en	literal	Duffy's			
365	uri	http://www.wikidata.org/entity/statement/Q157645-bf6161b1-44b6-2ccf-c319-b5ad48594dab				uri	http://www.wikidata.org/entity/Q157645	en	literal	Deutsche Post AG	de	literal	Post			
366	uri	http://www.wikidata.org/entity/statement/Q3360329-96b189f0-472f-5771-613f-7f6a3d9dd61e				uri	http://www.wikidata.org/entity/Q3360329	en	literal	Ibadan Airport	en	literal	Ibadan			
367	uri	http://www.wikidata.org/entity/statement/Q3360329-f19483fe-4e7f-8bba-4499-5a08dab98120				uri	http://www.wikidata.org/entity/Q3360329	en	literal	Ibadan Airport	fr	literal	Ibadan			
368	uri	http://www.wikidata.org/entity/statement/Q3086140-1d226fb5-46cd-c47b-13da-8e14a73e223f				uri	http://www.wikidata.org/entity/Q3086140	en	literal	Ilorin International Airport	en	literal	Ilorin			
369	uri	http://www.wikidata.org/entity/statement/Q3086140-93872e4f-4019-d43e-447d-56ef6f122ba5				uri	http://www.wikidata.org/entity/Q3086140	en	literal	Ilorin International Airport	fr	literal	Ilorin			
370	uri	http://www.wikidata.org/entity/statement/Q117112845-24807dba-4ae6-acef-5ae4-c2de24e73259				uri	http://www.wikidata.org/entity/Q117112845	en	literal	Výskumný ústav mechanizácie a automatizácie	sk	literal	VUMA			
371	uri	http://www.wikidata.org/entity/statement/Q114648405-44773493-49b1-bff1-567a-ac5b9b18a231				uri	http://www.wikidata.org/entity/Q114648405		literal	Q114648405	de	literal	TUDAG			
372	uri	http://www.wikidata.org/entity/statement/Q115109589-a8221edf-42f6-3749-6aa4-aa67cc81e3eb				uri	http://www.wikidata.org/entity/Q115109589	en	literal	Khoyniki Hydraulic Equipment Plant	ru	literal	ОАО Хойникский завод гидроаппаратуры			
373	uri	http://www.wikidata.org/entity/statement/Q115109589-b144c8c2-479a-ada4-a82d-c4bc00212e83				uri	http://www.wikidata.org/entity/Q115109589	en	literal	Khoyniki Hydraulic Equipment Plant	be	literal	ААТ Хойніцкі завод гідраапаратуры			
374	uri	http://www.wikidata.org/entity/statement/Q115110248-58c0d7df-45e3-c976-b335-231ba5aeeb7b				uri	http://www.wikidata.org/entity/Q115110248	en	literal	Automobile Trailers and Bodies Plant MAZ-Kupava	be	literal	Завод аўтамабільных прычэпаў і кузавоў МАЗ-Купава			
375	uri	http://www.wikidata.org/entity/statement/Q115110248-afaeb50a-4008-6d92-04a4-5aa168eddb7d				uri	http://www.wikidata.org/entity/Q115110248	en	literal	Automobile Trailers and Bodies Plant MAZ-Kupava	ru	literal	Завод автомобильных прицепов и кузовов МАЗ-Купава			
376	uri	http://www.wikidata.org/entity/statement/Q24259-eb9d41dc-4f47-1be0-bdbf-498d95ccfee1				uri	http://www.wikidata.org/entity/Q24259	en	literal	Kuala Lumpur Kepong Berhad	ms	literal	KLK			
377	uri	http://www.wikidata.org/entity/statement/Q158276-b4f548b4-46cb-bf94-9402-7962977e3a97				uri	http://www.wikidata.org/entity/Q158276	en	literal	AEG	mul	literal	AEG			
378	uri	http://www.wikidata.org/entity/statement/Q166032-34c19945-405a-8362-c76f-fd3894e1f59b				uri	http://www.wikidata.org/entity/Q166032	en	literal	The Washington Post	en	literal	Washington Post			
379	uri	http://www.wikidata.org/entity/statement/Q168407-2eb164ba-423c-78a2-9db6-e0c8bdbea4bc				uri	http://www.wikidata.org/entity/Q168407	en	literal	Deutsche Grammophon	en	literal	Deutsche			
380	uri	http://www.wikidata.org/entity/statement/Q202585-b764522f-449e-278a-c3e3-2e2a21ce1251				uri	http://www.wikidata.org/entity/Q202585	en	literal	RCA Records	en	literal	RCA			
381	uri	http://www.wikidata.org/entity/statement/Q204022-5f732297-40a8-bb0d-1d85-28f90b57aa3e				uri	http://www.wikidata.org/entity/Q204022	en	literal	Bultaco	es	literal	Cemoto			
382	uri	http://www.wikidata.org/entity/statement/Q306012-3b8b1903-4526-2370-0741-7541b00dfa49				uri	http://www.wikidata.org/entity/Q306012	en	literal	Österreichische Waffenfabriks-Gesellschaft	de	literal	ÖWG			
383	uri	http://www.wikidata.org/entity/statement/Q320111-cdf9507e-481b-9a66-1de9-c79bbc5ff5aa				uri	http://www.wikidata.org/entity/Q320111	en	literal	Deutsche Vermögensberatung	de	literal	DVAG			
384	uri	http://www.wikidata.org/entity/statement/Q320111-cdf9507e-481b-9a66-1de9-c79bbc5ff5aa				uri	http://www.wikidata.org/entity/Q320111	en	literal	Deutsche Vermögensberatung	de	literal	DVAG			
385	uri	http://www.wikidata.org/entity/statement/Q451423-b69c2d7e-478c-06d7-b238-6fd1a9835a4d				uri	http://www.wikidata.org/entity/Q451423	en	literal	WMF	de	literal	WMF			
386	uri	http://www.wikidata.org/entity/statement/Q571700-5ffc7735-422e-b948-edb9-114d8499968e				uri	http://www.wikidata.org/entity/Q571700	en	literal	Nordex SE	en	literal	Nordex			
387	uri	http://www.wikidata.org/entity/statement/Q571700-5ffc7735-422e-b948-edb9-114d8499968e				uri	http://www.wikidata.org/entity/Q571700	en	literal	Nordex SE	en	literal	Nordex			
388	uri	http://www.wikidata.org/entity/statement/Q600178-fb0b8e46-4dc3-5034-cafb-b3a6394ce431				uri	http://www.wikidata.org/entity/Q600178	en	literal	The Hongkong and Shanghai Banking Corporation Limited	en	literal	HSBC			
389	uri	http://www.wikidata.org/entity/statement/Q668687-220ae9dc-455b-dba7-1c23-2eabffba9f4b				uri	http://www.wikidata.org/entity/Q668687	en	literal	United States Postal Service	en	literal	USPS			
390	uri	http://www.wikidata.org/entity/statement/Q668687-cab9d708-4ff2-0919-e784-28889c157d2c				uri	http://www.wikidata.org/entity/Q668687	en	literal	United States Postal Service	en	literal	U.S. Postal Service			
391	uri	http://www.wikidata.org/entity/statement/Q674093-1475f840-4049-2c35-fe9c-137ea0980097				uri	http://www.wikidata.org/entity/Q674093	en	literal	Bank BPH	pl	literal	BPH			
392	uri	http://www.wikidata.org/entity/statement/Q674093-1475f840-4049-2c35-fe9c-137ea0980097				uri	http://www.wikidata.org/entity/Q674093	en	literal	Bank BPH	pl	literal	BPH			
393	uri	http://www.wikidata.org/entity/statement/Q717093-6b02c55f-48e6-9143-bc89-81fb387364d1				uri	http://www.wikidata.org/entity/Q717093	en	literal	Itochu	ja	literal	伊藤忠			
394	uri	http://www.wikidata.org/entity/statement/Q717093-6b02c55f-48e6-9143-bc89-81fb387364d1				uri	http://www.wikidata.org/entity/Q717093	en	literal	Itochu	ja	literal	伊藤忠			
395	uri	http://www.wikidata.org/entity/statement/Q760546-c49e402d-4113-5484-b895-66dabe588eca				uri	http://www.wikidata.org/entity/Q760546	en	literal	Augsburger Localbahn	de	literal	AL			
396	uri	http://www.wikidata.org/entity/statement/Q806642-737c396e-4bf9-55b4-52df-39133d9a7d06				uri	http://www.wikidata.org/entity/Q806642	en	literal	Bank Polska Kasa Opieki	pl	literal	Bank Pekao			
397	uri	http://www.wikidata.org/entity/statement/Q806642-737c396e-4bf9-55b4-52df-39133d9a7d06				uri	http://www.wikidata.org/entity/Q806642	en	literal	Bank Polska Kasa Opieki	pl	literal	Bank Pekao			
398	uri	http://www.wikidata.org/entity/statement/Q848270-3fe42d0a-4f7f-8f82-c24d-7171a5986d47				uri	http://www.wikidata.org/entity/Q848270	en	literal	Ateliers de Constructions Electriques de Charleroi	fr	literal	ACEC			
399	uri	http://www.wikidata.org/entity/statement/Q870919-d20d9aed-49a9-d89b-0307-26821f1f406e				uri	http://www.wikidata.org/entity/Q870919	en	literal	image club	ja	literal	イメクラ			
400	uri	http://www.wikidata.org/entity/statement/Q898568-eee9fe76-4d4b-45c9-9c02-de6de7cdc87e				uri	http://www.wikidata.org/entity/Q898568	en	literal	Japan Tobacco	en	literal	JT			
401	uri	http://www.wikidata.org/entity/statement/Q898568-eee9fe76-4d4b-45c9-9c02-de6de7cdc87e				uri	http://www.wikidata.org/entity/Q898568	en	literal	Japan Tobacco	en	literal	JT			
402	uri	http://www.wikidata.org/entity/statement/Q898825-438d5bcf-42ae-a8b6-e111-42c27bed94f3				uri	http://www.wikidata.org/entity/Q898825	en	literal	Mil Moscow Helicopter Plant	en	literal	Mil			
403	uri	http://www.wikidata.org/entity/statement/Q898825-438d5bcf-42ae-a8b6-e111-42c27bed94f3				uri	http://www.wikidata.org/entity/Q898825	en	literal	Mil Moscow Helicopter Plant	en	literal	Mil			
404	uri	http://www.wikidata.org/entity/statement/Q918590-a191e768-4f36-2020-7902-8440592005dd				uri	http://www.wikidata.org/entity/Q918590	en	literal	Kraftwerke Oberhasli	de	literal	KWO			
405	uri	http://www.wikidata.org/entity/statement/Q966562-0972cf21-4f99-303d-20e2-9ed56e1080b0				uri	http://www.wikidata.org/entity/Q966562	en	literal	Cirrus Aircraft Corporation	en	literal	Cirrus			
406	uri	http://www.wikidata.org/entity/statement/Q994822-1bfe9409-4a52-2e1f-bcfc-b356df46173e				uri	http://www.wikidata.org/entity/Q994822	en	literal	Allgäuer Überlandwerk	de	literal	AÜW			
407	uri	http://www.wikidata.org/entity/statement/Q1091203-ad9fd51a-4886-bae0-6248-d7afe15eb2b6				uri	http://www.wikidata.org/entity/Q1091203	en	literal	Chubu Electric Power	ja	literal	中電			
408	uri	http://www.wikidata.org/entity/statement/Q1092839-4b83055e-4a40-0cc0-20b2-4307dd530d17				uri	http://www.wikidata.org/entity/Q1092839	en	literal	London and North Eastern Railway	en	literal	LNER			
409	uri	http://www.wikidata.org/entity/statement/Q1121203-f7bb8f7d-4776-efc5-e01c-5d3b93a06425				uri	http://www.wikidata.org/entity/Q1121203	en	literal	Companhia Paulista de Estradas de Ferro	pt	literal	CPEF			
410	uri	http://www.wikidata.org/entity/statement/Q1185863-45f4ed73-46a8-64cd-ad40-660c041508e7				uri	http://www.wikidata.org/entity/Q1185863	en	literal	Democratic National Committee	en	literal	DNC			
411	uri	http://www.wikidata.org/entity/statement/Q1226101-c426c994-4629-67b2-739d-b702723c9882				uri	http://www.wikidata.org/entity/Q1226101	en	literal	Radiodiffusion-Télévision Française	fr	literal	RTF			
412	uri	http://www.wikidata.org/entity/statement/Q1243534-1a43206e-4799-a7b1-99d2-f3b69a71f9b8				uri	http://www.wikidata.org/entity/Q1243534	en	literal	Dopravní podnik měst Liberce a Jablonce nad Nisou	cs	literal	DPMLJ			
413	uri	http://www.wikidata.org/entity/statement/Q1243534-1a43206e-4799-a7b1-99d2-f3b69a71f9b8				uri	http://www.wikidata.org/entity/Q1243534	en	literal	Dopravní podnik měst Liberce a Jablonce nad Nisou	cs	literal	DPMLJ			
414	uri	http://www.wikidata.org/entity/statement/Q1296161-daafc1ab-4e0f-52f7-3965-490a78d3d0dd				uri	http://www.wikidata.org/entity/Q1296161	en	literal	Moore Global	mul	literal	Moore			
415	uri	http://www.wikidata.org/entity/statement/Q1518664-5b4c238d-48f1-55fa-0153-78cc19132251				uri	http://www.wikidata.org/entity/Q1518664	en	literal	GVL	de	literal	GVL			
416	uri	http://www.wikidata.org/entity/statement/Q1628629-9c1bedd8-4b41-1d9f-9671-a3651b6fa6f7				uri	http://www.wikidata.org/entity/Q1628629	en	literal	Westdeutsche Funkstunde AG	de	literal	WEFAG			
417	uri	http://www.wikidata.org/entity/statement/Q1662647-fb2c72d0-4dd9-2b82-2ac0-e01786b25084				uri	http://www.wikidata.org/entity/Q1662647	en	literal	Yncoris	de	literal	ISK	http://www.w3.org/2001/XMLSchema#dateTime	literal	2019-05-01T00:00:00Z
418	uri	http://www.wikidata.org/entity/statement/Q2032039-5e28dad9-457d-f095-c2ea-b4d2de89bd80				uri	http://www.wikidata.org/entity/Q2032039	en	literal	Ortlieb	de	literal	Ortlieb			
419	uri	http://www.wikidata.org/entity/statement/Q2178358-d2566480-4774-a590-39cf-6c8730cfaf99				uri	http://www.wikidata.org/entity/Q2178358	en	literal	Rytų skirstomieji tinklai	lt	literal	RST			
420	uri	http://www.wikidata.org/entity/statement/Q2527361-3ca80c02-4557-d60f-87e7-c9b7cd27572b				uri	http://www.wikidata.org/entity/Q2527361	en	literal	Vinzenzmurr	de	literal	D-EV 891			
421	uri	http://www.wikidata.org/entity/statement/Q2644272-30507349-4c47-46bd-b8a1-b76fb2b9ecf8				uri	http://www.wikidata.org/entity/Q2644272	en	literal	Alfi	de	literal	alfi			
422	uri	http://www.wikidata.org/entity/statement/Q2793376-59bfde16-4dca-1f2f-3e45-cff49be9509a				uri	http://www.wikidata.org/entity/Q2793376	en	literal	Iptor Supply Chain Systems	en	literal	IBS	http://www.w3.org/2001/XMLSchema#dateTime	literal	2016-01-01T00:00:00Z
423	uri	http://www.wikidata.org/entity/statement/Q2825595-57e1a875-4d88-895f-18d3-c75bbd565d0d				uri	http://www.wikidata.org/entity/Q2825595	en	literal	Aero Adventure Aviation	en	literal	Aero Adventure			
424	uri	http://www.wikidata.org/entity/statement/Q2876881-25e6858e-4ab6-c40b-5037-a249f84a8294				uri	http://www.wikidata.org/entity/Q2876881		literal	Q2876881	es	literal	Entursa			
425	uri	http://www.wikidata.org/entity/statement/Q2883410-ef4b33f7-41f4-861b-25d3-6c4ff6ffe96a				uri	http://www.wikidata.org/entity/Q2883410	en	literal	National Bank of Algeria	fr	literal	BNA			
426	uri	http://www.wikidata.org/entity/statement/Q3001888-5f435761-4e3a-d6f6-a966-2bf4eb5aaabf				uri	http://www.wikidata.org/entity/Q3001888	en	literal	Sony BMG	en	literal	Sony BMG			
427	uri	http://www.wikidata.org/entity/statement/Q3287042-64b1f95f-4019-7b34-ba7c-b54e91155c3e				uri	http://www.wikidata.org/entity/Q3287042		literal	Q3287042	fr	literal	MCT			
428	uri	http://www.wikidata.org/entity/statement/Q3543800-0f650eb0-4fad-48a9-388c-db18abf064cb				uri	http://www.wikidata.org/entity/Q3543800	en	literal	KhAZ	uk	literal	ХАЗ			
429	uri	http://www.wikidata.org/entity/statement/Q3558046-0c200c3a-4bc0-a4fc-537c-f3234428353b				uri	http://www.wikidata.org/entity/Q3558046	en	literal	Vietnam Electricity	fr	literal	EVN			
430	uri	http://www.wikidata.org/entity/statement/Q3910901-388bb50f-4a67-c8d6-0d1e-f24dde3d5d7a				uri	http://www.wikidata.org/entity/Q3910901	en	literal	Athens-Macedonian News Agency	en	literal	AMNA			
431	uri	http://www.wikidata.org/entity/statement/Q4025357-8cb6d598-4494-ba3b-ca6b-d3f4d23fcd9a				uri	http://www.wikidata.org/entity/Q4025357	en	literal	Leméac	fr	literal	Leméac			
432	uri	http://www.wikidata.org/entity/statement/Q4025357-8cb6d598-4494-ba3b-ca6b-d3f4d23fcd9a				uri	http://www.wikidata.org/entity/Q4025357	en	literal	Leméac	fr	literal	Leméac			
433	uri	http://www.wikidata.org/entity/statement/Q4037931-0b057b93-4b16-9265-7731-ff53eb676936				uri	http://www.wikidata.org/entity/Q4037931	en	literal	Edgar Rice Burroughs, Inc.	en	literal	ERB, Inc.			
434	uri	http://www.wikidata.org/entity/statement/Q4162216-60ef356f-4e86-d9b1-a398-65eae1e7e860				uri	http://www.wikidata.org/entity/Q4162216	en	literal	Energetický a průmyslový holding	cs	literal	EPH			
435	uri	http://www.wikidata.org/entity/statement/Q4162216-60ef356f-4e86-d9b1-a398-65eae1e7e860				uri	http://www.wikidata.org/entity/Q4162216	en	literal	Energetický a průmyslový holding	cs	literal	EPH			
436	uri	http://www.wikidata.org/entity/statement/Q4231576-8cd03e87-4298-405a-a343-903b822e8b46				uri	http://www.wikidata.org/entity/Q4231576	en	literal	Chemical Automatics Design Bureau	en	literal	CADB			
437	uri	http://www.wikidata.org/entity/statement/Q4231576-8cd03e87-4298-405a-a343-903b822e8b46				uri	http://www.wikidata.org/entity/Q4231576	en	literal	Chemical Automatics Design Bureau	en	literal	CADB			
438	uri	http://www.wikidata.org/entity/statement/Q4231576-cbed024f-4f7c-9801-1a92-00576336b4ed				uri	http://www.wikidata.org/entity/Q4231576	en	literal	Chemical Automatics Design Bureau	ru	literal	КБХА			
439	uri	http://www.wikidata.org/entity/statement/Q4231576-cbed024f-4f7c-9801-1a92-00576336b4ed				uri	http://www.wikidata.org/entity/Q4231576	en	literal	Chemical Automatics Design Bureau	ru	literal	КБХА			
440	uri	http://www.wikidata.org/entity/statement/Q4273386-399634f0-48eb-122f-2601-04800d2d8fcc				uri	http://www.wikidata.org/entity/Q4273386	en	literal	MDM Bank	ru	literal	ОАО «Сибакадембанк»			
441	uri	http://www.wikidata.org/entity/statement/Q4273386-399634f0-48eb-122f-2601-04800d2d8fcc				uri	http://www.wikidata.org/entity/Q4273386	en	literal	MDM Bank	ru	literal	ОАО «Сибакадембанк»			
442	uri	http://www.wikidata.org/entity/statement/Q4273386-87c2ba09-4edb-5758-708a-c4bae3eeb6c4				uri	http://www.wikidata.org/entity/Q4273386	en	literal	MDM Bank	ru	literal	ОАО «Урса Банк»			
443	uri	http://www.wikidata.org/entity/statement/Q4273386-87c2ba09-4edb-5758-708a-c4bae3eeb6c4				uri	http://www.wikidata.org/entity/Q4273386	en	literal	MDM Bank	ru	literal	ОАО «Урса Банк»			
444	uri	http://www.wikidata.org/entity/statement/Q4273386-8ca4b464-4bd9-d074-7f50-a37c7cd024ed				uri	http://www.wikidata.org/entity/Q4273386	en	literal	MDM Bank	ru	literal	ОАО «МДМ банк»			
445	uri	http://www.wikidata.org/entity/statement/Q4273386-8ca4b464-4bd9-d074-7f50-a37c7cd024ed				uri	http://www.wikidata.org/entity/Q4273386	en	literal	MDM Bank	ru	literal	ОАО «МДМ банк»			
446	uri	http://www.wikidata.org/entity/statement/Q4273386-9770759e-4eea-9b9d-5dd1-2d9148addc3a				uri	http://www.wikidata.org/entity/Q4273386	en	literal	MDM Bank	ru	literal	ПАО «МДМ банк»			
447	uri	http://www.wikidata.org/entity/statement/Q4273386-9770759e-4eea-9b9d-5dd1-2d9148addc3a				uri	http://www.wikidata.org/entity/Q4273386	en	literal	MDM Bank	ru	literal	ПАО «МДМ банк»			
448	uri	http://www.wikidata.org/entity/statement/Q4331437-820aa3f1-4979-fdc2-9be0-e9bbdb8a9e2f				uri	http://www.wikidata.org/entity/Q4331437		literal	Q4331437	uk	literal	ОдАЗ			
449	uri	http://www.wikidata.org/entity/statement/Q4331437-820aa3f1-4979-fdc2-9be0-e9bbdb8a9e2f				uri	http://www.wikidata.org/entity/Q4331437		literal	Q4331437	uk	literal	ОдАЗ			
450	uri	http://www.wikidata.org/entity/statement/Q4354137-89d0de62-4a4f-12f2-f87f-847e12a04fa0				uri	http://www.wikidata.org/entity/Q4354137	en	literal	King World Productions	en	literal	King World			
451	uri	http://www.wikidata.org/entity/statement/Q4817369-1F4790DC-64F2-449B-9032-A9DA622AB896				uri	http://www.wikidata.org/entity/Q4817369	en	literal	Atomium - European Institute for Science, Media and Democracy	en	literal	Atomium -EISMD			
452	uri	http://www.wikidata.org/entity/statement/Q5690531-B3F28380-D5CC-489B-B157-D261F9EAB968				uri	http://www.wikidata.org/entity/Q5690531	en	literal	Health First Europe	en	literal	HFE			
453	uri	http://www.wikidata.org/entity/statement/Q6392758-067EED3C-A786-41A9-AC11-6726F2F15D0C				uri	http://www.wikidata.org/entity/Q6392758	en	literal	Kenya and Uganda Railways and Harbours	en	literal	KUR			
454	uri	http://www.wikidata.org/entity/statement/Q7028376-e6c18853-47df-512c-e6d6-d36f6031d98c				uri	http://www.wikidata.org/entity/Q7028376	en	literal	Nickelodeon Digital	en	literal	Nick Digital			
455	uri	http://www.wikidata.org/entity/statement/Q9142034-589536c0-4e24-9b09-3b39-992ed59a2109				uri	http://www.wikidata.org/entity/Q9142034	en	literal	Agencja Rozwoju Przemysłu	pl	literal	ARP			
